id,begin,end,phone_goodness,phone_id,word_interval_id,utterance_id
220,0.3400000035762787,0.6800000071525574,-48.634979248046875,23,97,118
221,0.6800000071525574,0.7440000176429749,-45.318241119384766,2,98,118
222,0.0,0.05000000074505806,-45.69711685180664,2,99,119
223,0.05000000074505806,0.11999999731779099,-52.616703033447266,60,100,119
224,0.11999999731779099,0.1599999964237213,-52.21890640258789,10,100,119
225,0.1599999964237213,0.23999999463558197,-58.376949310302734,24,100,119
226,0.23999999463558197,0.38999998569488525,-42.02061462402344,33,100,119
227,0.38999998569488525,0.5299999713897705,-58.63656234741211,38,101,119
228,0.5299999713897705,0.6100000143051147,-53.752498626708984,71,101,119
229,0.6100000143051147,0.6800000071525574,-65.4409408569336,24,102,119
230,0.6800000071525574,0.7599999904632568,-44.848533630371094,39,102,119
231,0.7599999904632568,0.8500000238418579,-46.99397659301758,35,102,119
232,0.8500000238418579,0.8899999856948853,-60.294593811035156,57,102,119
233,0.8899999856948853,0.9200000166893005,-51.15011978149414,10,102,119
234,0.9200000166893005,0.949999988079071,-57.37947082519531,48,102,119
235,0.949999988079071,0.9800000190734863,-57.05056381225586,60,102,119
236,0.9800000190734863,1.0299999713897705,-55.9801139831543,35,103,119
237,1.0299999713897705,1.0800000429153442,-51.66249465942383,29,103,119
238,1.0800000429153442,1.1399999856948853,-44.69657516479492,47,103,119
239,1.1399999856948853,1.2000000476837158,-45.70036697387695,70,104,119
240,1.2000000476837158,1.2799999713897705,-38.64677429199219,27,104,119
241,1.2799999713897705,1.3600000143051147,-49.017086029052734,58,104,119
242,1.3600000143051147,1.4199999570846558,-62.37870788574219,60,104,119
243,1.4199999570846558,1.4800000190734863,-53.319244384765625,29,104,119
244,1.4800000190734863,1.5299999713897705,-59.3087158203125,24,104,119
245,1.5299999713897705,1.809999942779541,-44.11710739135742,34,104,119
246,1.809999942779541,1.8960000276565552,-47.500484466552734,2,105,119
247,0.0,0.03999999910593033,-52.35348129272461,2,106,12
248,0.03999999910593033,0.12999999523162842,-53.05840301513672,68,107,12
249,0.12999999523162842,0.25999999046325684,-34.35338592529297,27,107,12
250,0.25999999046325684,0.33000001311302185,-33.85188674926758,57,107,12
251,0.33000001311302185,0.5400000214576721,-45.594024658203125,41,107,12
252,0.5400000214576721,0.6240000128746033,-46.56602478027344,2,108,12
253,0.0,0.05000000074505806,-56.6971435546875,2,109,120
254,0.05000000074505806,0.2800000011920929,-47.6320915222168,17,110,120
255,0.2800000011920929,0.3700000047683716,-51.865116119384766,60,110,120
256,0.3700000047683716,0.4560000002384186,-43.144588470458984,2,111,120
257,0.0,0.029999999329447746,-47.91960144042969,2,112,121
258,0.029999999329447746,0.2199999988079071,-52.1445426940918,58,113,121
259,0.2199999988079071,0.3799999952316284,-46.67344665527344,11,113,121
260,0.3799999952316284,0.550000011920929,-41.311981201171875,48,113,121
261,0.550000011920929,0.671999990940094,-42.88436508178711,2,114,121
262,0.0,0.03999999910593033,-45.79852294921875,2,115,122
263,0.03999999910593033,0.2199999988079071,-54.83070373535156,59,116,122
264,0.2199999988079071,0.3400000035762787,-55.471309661865234,63,116,122
265,0.3400000035762787,0.5600000023841858,-52.58865737915039,57,116,122
266,0.5600000023841858,0.6480000019073486,-47.34138107299805,2,117,122
267,0.0,0.07000000029802322,-54.87509536743164,2,118,123
268,0.07000000029802322,0.14000000059604645,-56.05767059326172,24,119,123
269,0.14000000059604645,0.30000001192092896,-50.07194519042969,39,119,123
270,0.30000001192092896,0.5099999904632568,-47.54893112182617,57,119,123
271,0.5099999904632568,0.6000000238418579,-44.67659378051758,2,120,123
272,0.0,0.029999999329447746,-53.181095123291016,2,121,124
273,0.029999999329447746,0.18000000715255737,-50.901123046875,58,122,124
274,0.18000000715255737,0.23999999463558197,-64.27500915527344,60,122,124
275,0.23999999463558197,0.3400000035762787,-49.463714599609375,66,122,124
276,0.3400000035762787,0.3799999952316284,-52.73357009887695,24,122,124
277,0.3799999952316284,0.47999998927116394,-41.449119567871094,10,122,124
278,0.47999998927116394,0.5199999809265137,-45.76513671875,48,122,124
279,0.5199999809265137,0.5899999737739563,-44.391754150390625,60,122,124
280,0.5899999737739563,0.6959999799728394,-41.82610321044922,2,123,124
281,0.0,0.03999999910593033,-47.238067626953125,2,124,125
282,0.03999999910593033,0.1899999976158142,-53.70037078857422,70,125,125
283,0.1899999976158142,0.28999999165534973,-46.113948822021484,39,125,125
284,0.28999999165534973,0.5,-40.4053955078125,57,125,125
