file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
tell-47b8015d,0.0,0.385875,corpus,-53.89042467948718,-53.11634190877279,1.9484014556561962,18.457791860639347
apple-d0be2dc4,0.0,0.4378125,corpus,-56.00147594105113,-56.81307315826416,1.948401015013833,14.60857758289467
photograph-5df588cd,0.0,0.82575,corpus,-58.23183358433735,-58.53994178771973,1.947331070681752,26.59037291307191
wanna-38ed7d5b,0.0,0.3969375,corpus,-52.48386840820312,-49.08385467529297,1.9033872452727092,11.42506158133977
pho-to-gra-phic-6cac0797,0.0,1.023125,corpus,-65.49285768995098,-65.02773611886161,1.9033868451620948,8.307384273558355
i-totally-agree-with-you-746e2822,0.0,1.4474375,corpus,-57.957873114224135,-56.5655677318573,1.9012523793477984,8.670089720331417
wa-ter-a439d6dd,0.0,0.5713125,corpus,-60.39596611156798,-58.09339618682861,1.901172858174566,7.1644248585883314
know-97accafb,0.0,0.413625,corpus,-46.546193192644814,-47.05747604370117,1.862329717616226,14.604687717063147
go-1ec558a6,0.0,0.3773125,corpus,-49.46232203433388,-54.32063102722168,1.862329717616226,15.919467290878247
snow-b94e9f3d,0.0,0.536125,corpus,-54.659030490451386,-58.46603775024414,1.8623296057739078,13.520576806712453
hello-aaf4c61d,0.0,0.5424375,corpus,-50.393477828414355,-57.0572395324707,1.8623296057739078,15.26092119816976
hello-this-is-john-speaking-02a2d8ba,0.0,1.9583125,corpus,-58.48504264987245,-60.678870257209326,1.8623296057739078,16.57087355522176
take-the-ticket-to-the-train-9d0de2d7,0.0,1.4511875,corpus,-61.6504916487069,-63.378663063049316,1.834048676006656,11.924135747569817
take-a-photograph-of-photography-8e682bd0,0.0,1.9388125,corpus,-61.969766833118555,-62.2688392970873,1.8340464525963736,15.659533132930006
don-t-you-b9117689,0.0,0.598,corpus,-63.32544759114583,-63.4954594203404,1.8340464525963736,14.60183327249745
won-t-you-15b6f8ea,0.0,0.6059375,corpus,-63.576896292264344,-62.228259563446045,1.8340464525963736,14.344718030284838
po-ta-to-faf995d3,0.0,0.8330625,corpus,-64.2458290192018,-65.5538781483968,1.834045896743803,4.98491493259389
photography-9aa15b5b,0.0,0.8721875,corpus,-62.97734262751437,-62.69242435031467,1.834045896743803,13.622683998920369
shoe-4488ae65,0.0,0.453,corpus,-57.734233940972224,-60.93850898742676,1.8330111456995597,12.671118358788963
sue-1eac7bdc,0.0,0.4556875,corpus,-55.69936204993206,-54.471622467041016,1.8330110521826535,12.32431419051747
book-e7e694c5,0.0,0.3249375,corpus,-60.92914962768555,-60.99745559692383,1.8329408514711156,18.038097900323386
cup-ad00c690,0.0,0.41975,corpus,-57.934686569940474,-63.43026479085287,1.8321039558213548,23.230736440494784
she-loves-it-f7f200da,0.0,0.7065,corpus,-60.454789282570424,-59.10877084732056,1.8149406126680392,14.235190252292938
she-sells-sea-shells-a31616ab,0.0,1.2289375,corpus,-58.870228340955286,-57.57819493611654,1.8149406126680392,14.337649837424284
no-way-1b20fde7,0.0,0.6219375,corpus,-43.01083275579637,-46.00358724594116,1.814266423442422,14.750588616903023
check-d56d9853,0.0,0.4259375,corpus,-62.41734988190407,-65.04884974161784,1.7914411523053533,15.564767680212386
knock-03c065ba,0.0,0.42525,corpus,-55.25637604469477,-56.51626841227213,1.7914411523053533,18.00080311355376
the-check-ca53f90c,0.0,0.5383125,corpus,-64.60416666666667,-66.66396865844726,1.7914411523053533,15.674786387335967
walk-df06b147,0.0,0.4435625,corpus,-57.64966375177557,-58.706809997558594,1.7914411523053533,17.97754556177194
talk-e55e91b2,0.0,0.4439375,corpus,-63.04756858132102,-65.2957763671875,1.7914411523053533,10.02188679225612
thank-c4121f6a,0.0,0.5019375,corpus,-55.544609375,-58.5681734085083,1.7914411523053533,17.861740189892757
we-can-walk-and-talk-57432e20,0.0,1.1865625,corpus,-61.52516084558823,-61.478331974574495,1.7914373210602146,19.495405850453402
i-m-great-thanks-and-you-c2067779,0.0,2.08575,corpus,-53.739552183014354,-54.658440085018384,1.7896473472045156,23.53402248499288
i-d-like-a-coffee-3c80f673,0.0,1.041375,corpus,-60.75610821063702,-62.38440736134847,1.7521349892719045,14.43913594182917
i-d-like-fish-and-chips-0e1407d4,0.0,1.354875,corpus,-62.792578125,-63.138276492848114,1.7521349892719045,21.806978992839348
i-d-like-one-ticket-to-london-please-3e69d3e0,0.0,2.24825,corpus,-58.53751302083333,-60.34864482173213,1.7521344198770248,19.925102741943334
bed-fefe2393,0.0,0.325,corpus,-54.3499755859375,-59.80345916748047,1.7421222779519046,16.18837338161785
way-ed36cbf2,0.0,0.4203125,corpus,-42.21309116908482,-44.63563919067383,1.731229885623481,13.904595170937254
they-f1fdd46d,0.0,0.38425,corpus,-42.776274028577305,-50.35637187957764,1.7312298367992955,12.658356219567823
turn-on-2d1f77d0,0.0,0.60375,corpus,-50.754541015625,-52.17674102783203,1.7113272239391764,13.92825567300823
turn-on-befe03dc,0.0,0.60375,corpus,-50.698368326822916,-52.098961639404294,1.7113272239391764,13.92825567300823
open-5fc7e38b,0.0,0.4576875,corpus,-55.953544284986414,-54.611823081970215,1.7113272239391764,21.827187356797886
pan-bd2bd821,0.0,0.42675,corpus,-51.62481831395349,-56.83756764729818,1.7113261562603241,12.364214846341124
what-do-you-want-to-do-b6f323b2,0.0,1.3259375,corpus,-55.71091180098684,-59.62321446736654,1.707494531220799,13.423409441246802
bus-32c70ceb,0.0,0.4295,corpus,-56.931010401526166,-58.896148681640625,1.6912533171066344,18.063959071287563
i-see-f0723abd,0.0,0.56525,corpus,-52.91737767269737,-49.70885976155599,1.691253062409275,7.288334247027661
once-18638356,0.0,0.5131875,corpus,-59.45404411764706,-57.62493896484375,1.6912528077119153,18.261755441334586
dance-74b518ed,0.0,0.5050625,corpus,-52.765830844056374,-55.92198705673218,1.6912528077119153,19.08568475481935
the-sun-is-up-above-the-bus-9e171628,0.0,1.4633125,corpus,-61.360130832619866,-61.961549546983505,1.6912517889224774,16.638794856205575
i-admire-the-company-culture-9139010a,0.0,1.714875,corpus,-56.98154239766082,-56.80376354016756,1.685655300918834,12.744016269511913
you-re-wrong-97c13195,0.0,0.5729375,corpus,-51.92725894325658,-50.62930107116699,1.6848737994029175,12.45751086722607
five-4db2c1df,0.0,0.465875,corpus,-52.5531603224734,-58.860766092936196,1.674263865605222,17.569256583784572
could-we-have-the-bill-please-4bbde802,0.0,1.611875,corpus,-57.22883103649068,-58.69486438526827,1.674263865605222,18.039096825896614
the-fool-is-full-of-food-4bf93aac,0.0,1.24275,corpus,-58.849471553679436,-61.69818852742513,1.6742610713782289,15.881269850333064
pull-c872d556,0.0,0.3695625,corpus,-59.909997888513516,-59.66926956176758,1.6526912126851192,13.757602238004532
full-52e6d8ab,0.0,0.4194375,corpus,-57.853172665550595,-54.589054107666016,1.6526907720427557,10.430798818780035
tomorrow-2dac81d6,0.0,0.5804375,corpus,-50.984539163523706,-50.68675676981608,1.649360882726664,10.493445880076116
see-you-tomorrow-96b47ce7,0.0,1.0013125,corpus,-52.4508349609375,-50.17484741210937,1.6493604275898683,16.226603488445082
vampire-d30d77bc,0.0,0.7589375,corpus,-48.1251863178454,-50.84778372446696,1.6493604275898683,13.277039899632696
the-pink-pen-is-on-the-paper-5d8e6c60,0.0,1.498125,corpus,-61.46906901041667,-60.106617174650495,1.6410302878212069,12.651116006744425
the-bill-please-c974d477,0.0,0.848,corpus,-57.82759650735294,-58.66163084242079,1.641029175507404,18.981461775044146
take-53bd7d99,0.0,0.4555,corpus,-57.78548000169837,-63.3093376159668,1.636699529077794,24.647405446526626
location-6469ac84,0.0,0.7709375,corpus,-58.026195971996756,-55.95119367327009,1.636699529077794,15.90754873309643
ticket-346d34a0,0.0,0.4759375,corpus,-63.95560201009115,-64.23346786499023,1.6348778131897854,18.734285521377114
one-ticket-32ca1595,0.0,0.7568125,corpus,-62.4044189453125,-62.50267934799194,1.6348774130791708,19.343573537481188
rabbit-6d0ebbbd,0.0,0.4946875,corpus,-59.48940728635204,-61.94967880249023,1.6348774130791708,20.979493307518005
pho-to-graph-f2f37059,0.0,0.8954375,corpus,-59.20487738715278,-63.17612361907959,1.630538380464766,16.98746884713016
half-6dbdd59a,0.0,0.4469375,corpus,-54.92183159722222,-57.47240384419759,1.630538380464766,17.514480655344784
my-friend-is-famous-for-her-food-95790bf4,0.0,1.769,corpus,-57.0968452065678,-58.65225826610219,1.630535714745725,16.78332004876138
rose-7b7074fc,0.0,0.448375,corpus,-58.69862196180556,-58.5705197652181,1.6227889794427326,18.60176531600317
could-you-speak-up-please-ba50ffdf,0.0,1.588625,corpus,-59.84242949095912,-62.61068929036458,1.6227889794427326,22.827335251453718
name-6ae99955,0.0,0.436875,corpus,-41.9346230246804,-42.69627253214518,1.6090361814752276,16.83231470831442
time-714eea0f,0.0,0.490375,corpus,-52.4997409119898,-57.496742248535156,1.60903495410675,14.406417900609028
home-e83249bd,0.0,0.42375,corpus,-50.430669875372026,-53.34249750773112,1.60903495410675,15.22222739743994
calm-2ec3d0c7,0.0,0.4429375,corpus,-52.60087446732955,-54.67072677612305,1.60903495410675,12.92778925874814
team-d25187dc,0.0,0.444375,corpus,-47.59043190696023,-49.71303685506185,1.60903495410675,12.59394460059301
day-a2620cbc,0.0,0.3629375,corpus,-42.590491400824654,-53.39237403869629,1.6001686839806908,14.734673543080598
hey-7f550a9f,0.0,0.3864375,corpus,-46.83521759815705,-53.464935302734375,1.6001684398597646,12.758177239708333
go-out-and-do-it-53821688,0.0,1.01375,corpus,-52.09573213180693,-55.64455101706765,1.5545129464732153,22.19774595250637
doing-f15fd675,0.0,0.4373125,corpus,-49.06781005859375,-50.06578540802002,1.5545108989397565,12.35701547737567
don-t-write-the-wrong-answer-8fbe05da,0.0,1.36425,corpus,-56.623341279871326,-58.36434577493107,1.5545108989397565,14.396191226617306
men-6711b9eb,0.0,0.3993125,corpus,-44.037078857421875,-42.24808247884115,1.5312601538035933,15.626264581976113
pen-31a841af,0.0,0.4035,corpus,-51.4785400390625,-55.59770711263021,1.5312601538035933,14.030619837991978
next-edee9402,0.0,0.576,corpus,-60.034840550915945,-62.882703399658205,1.5312599181468882,18.049056906083635
the-red-hen-left-the-nest-b8f6d884,0.0,1.335625,corpus,-55.324728894589555,-57.53177494472928,1.5231919037005148,22.628563834610908
totally-59a3b207,0.0,0.5571875,corpus,-58.22748238699777,-58.42374610900879,1.5231907919953735,9.041349879652033
total-5a537e20,0.0,0.4526875,corpus,-58.773280164930554,-58.540296173095705,1.5231907919953735,9.412529637986788
the-little-lion-plays-near-the-lamp-5c0131a2,0.0,1.8,corpus,-53.959819878472224,-55.38774220148722,1.523190236142803,22.89438003899375
say-what-4087e67b,0.0,0.653,corpus,-57.78463792067308,-55.27767791748047,1.5231896802902323,17.5579378998383
she-4a240ec0,0.0,0.4065625,corpus,-52.76357660060975,-52.47503852844238,1.5229525075649548,13.500670370827256
rock-and-roll-0652b4aa,0.0,0.796625,corpus,-54.330859375,-53.68120998806424,1.5129550741585311,15.811738754400361
an-apple-and-a-cat-sit-on-a-mat-ab6bb0ab,0.0,1.7265625,corpus,-54.10082866690752,-55.630226221951574,1.512954006479679,19.331678965261226
solo-49f25741,0.0,0.560125,corpus,-54.82947213309152,-52.67127799987793,1.4401390660353885,12.827743153302922
the-orange-rose-is-at-home-e89a8548,0.0,1.4265625,corpus,-54.1730939958479,-56.33824584063362,1.4401385068237982,12.165175592830204
top-af2c7b4c,0.0,0.4206875,corpus,-61.06273251488095,-65.08412297566731,1.435079969778094,8.807309410019387
stop-1b480158,0.0,0.5253125,corpus,-59.965336637676884,-62.38993167877197,1.4350797378436184,16.66635077134697
water-the-flowers-ac530c53,0.0,1.047125,corpus,-56.33302176339286,-56.06486580588601,1.4245179150534029,18.56582025744411
rock-n-roll-7948ca00,0.0,0.796625,corpus,-54.27244873046875,-53.606324195861816,1.4208083274370051,15.811738754400361
look-at-abdfd297,0.0,0.57325,corpus,-53.98994311951754,-57.74623794555664,1.420210767560751,18.899628192769512
map-37745ed7,0.0,0.399375,corpus,-47.67649536132812,-53.63430213928223,1.420210588195961,24.40634078313812
i-have-a-reservation-under-smith-05d9517d,0.0,1.760875,corpus,-59.02545166015625,-57.085507132790305,1.413043153008612,12.944548468767277
wrist-f65c1f7d,0.0,0.448375,corpus,-59.674701605902776,-60.717286109924316,1.3905058686923562,18.107380319743765
five-years-5f856f56,0.0,0.8838125,corpus,-53.32939009232955,-53.12621852329799,1.3905049579165174,21.713563073040074
excuse-me-25018d83,0.0,0.8438125,corpus,-58.659342447916664,-63.29416529337565,1.3853878881054928,15.356639581486084
good-morning-a8cbec72,0.0,0.6538125,corpus,-50.51908428485577,-48.773118336995445,1.3768527990942145,15.949432377184351
ride-320ef6a3,0.0,0.4135,corpus,-53.603069026295735,-57.657979329427086,1.3768517070763697,15.966729292668568
sea-6fa11fb2,0.0,0.40925,corpus,-50.36428163109756,-48.20065879821777,1.3685791813246242,12.87141779977563
get-started-4f47eb33,0.0,0.711875,corpus,-63.44060161751761,-64.56831016540528,1.3665947938616971,17.76064893378536
partly-446855cd,0.0,0.487375,corpus,-57.17798848054847,-57.24934514363607,1.3665946199108403,14.148319072872766
shall-we-get-started-64623989,0.0,1.1593125,corpus,-62.793473868534484,-62.614802805582684,1.3665943299927459,17.270920277147454
lion-eaf14a01,0.0,0.4571875,corpus,-52.00960109544837,-49.01398277282715,1.366367980996247,12.647407954300263
bank-bdd240c8,0.0,0.441125,corpus,-50.82938454367898,-53.176950454711914,1.3629240460381022,17.500956789396692
tank-b63ae12f,0.0,0.5019375,corpus,-54.126728515625,-56.08022117614746,1.3629240460381022,17.050821440834614
pink-b0f7f128,0.0,0.391875,corpus,-58.58975610977564,-59.765944480895996,1.3629240460381022,15.321263960279383
thin-6ca0fa26,0.0,0.362625,corpus,-54.35499403211806,-53.88383483886719,1.3530739911546041,17.770893747938675
station-2da36ff3,0.0,0.653,corpus,-59.74202599158654,-58.71527353922526,1.3530739911546041,15.24359009811349
often-6b77993c,0.0,0.46775,corpus,-56.07261365525266,-55.64403610229492,1.3530739911546041,14.532146568889726
queen-41011410,0.0,0.4659375,corpus,-48.281343500664896,-50.31473731994629,1.3530739911546041,13.958141361603108
reservation-bcf112ef,0.0,0.831375,corpus,-58.0424569371235,-56.784546322292755,1.3530739911546041,16.88660342076753
phone-f6be6ca9,0.0,0.4775,corpus,-50.389607747395836,-49.15327072143555,1.353072923475752,11.126144498659883
london-1645ee78,0.0,0.480375,corpus,-53.046417236328125,-51.59005482991537,1.353072923475752,14.0831073047298
ten-dd356244,0.0,0.4206875,corpus,-50.687064034598215,-50.303975423177086,1.353072923475752,11.693342767913988
man-8175e3c8,0.0,0.422625,corpus,-41.624843052455354,-40.86587460835775,1.353072923475752,12.521018950626353
paris-3c4bd4d0,0.0,0.5311875,corpus,-56.732168521521224,-55.998130798339844,1.3494041245070474,23.708737936120308
famous-d923de9f,0.0,0.5819375,corpus,-54.743909112338365,-51.25677719116211,1.3494041245070474,21.76663837052459
please-cae355b6,0.0,0.4856875,corpus,-56.04834980867347,-61.40939235687256,1.344814899599709,14.12250416792757
lamp-bc4edcce,0.0,0.4455625,corpus,-53.106591796875,-51.95398712158203,1.3448148300800962,18.993958863570764
help-92005ecf,0.0,0.42375,corpus,-57.62556384858631,-55.06407356262207,1.3448148300800962,19.39119098552751
thank-you-897a1c59,0.0,0.64,corpus,-56.855167388916016,-57.934970219930015,1.3392599073146592,16.637280071148517
two-ad782ecd,0.0,0.363125,corpus,-58.812411838107636,-61.553531646728516,1.3309462775719196,9.736866794183879
to-ma-to-fbb0b3a3,0.0,0.7429375,corpus,-60.06057326858108,-60.64883295694987,1.3309460905381076,9.354307513259798
kind-0ef25ae0,0.0,0.501,corpus,-55.1573095703125,-60.169753074645996,1.3276766289038882,14.37192151158025
egg-4fa6024f,0.0,0.2988125,corpus,-59.69310302734375,-63.56408500671387,1.3203982260358695,15.185730784193254
the-sheep-is-on-the-ship-123249c5,0.0,1.1614375,corpus,-61.96801336880388,-61.55340494428362,1.319960758637314,24.35379570511516
do-it-994fa1b2,0.0,0.421375,corpus,-55.194283621651785,-60.022746086120605,1.3153577252915176,18.346914101783042
do-it-29ac722b,0.0,0.421375,corpus,-55.27883765811012,-60.18558883666992,1.3153577252915176,18.346914101783042
the-white-light-is-bright-at-night-862da9cc,0.0,1.544625,corpus,-56.16860922280844,-58.04317895989669,1.3081675597798115,19.535760894700417
i-am-a-team-player-e8442100,0.0,1.0760625,corpus,-53.72900390625,-54.08232359452681,1.3044112170256512,13.071480426690801
cloud-000e793d,0.0,0.4429375,corpus,-60.92729603160512,-67.37950611114502,1.304410115419743,14.197820772157893
team-player-93753c21,0.0,0.6733125,corpus,-56.788115088619406,-57.3933950151716,1.304409454456198,11.935533857785972
not-557f2555,0.0,0.4020625,corpus,-55.05706787109375,-57.3855094909668,1.2794314104538516,19.191680192545597
receipt-14e60ace,0.0,0.5761875,corpus,-56.17803744612069,-59.705447387695315,1.2606093542892403,21.398529934693386
i-absolutely-love-it-3fe1cdf8,0.0,1.284875,corpus,-52.51970291137695,-54.44021174112956,1.2606092825925024,20.136454758061348
cat-9d989e8d,0.0,0.4195,corpus,-53.104579380580354,-60.02321179707845,1.2597180232507987,16.906627602050854
happy-3978d009,0.0,0.4954375,corpus,-56.3200341796875,-57.52479839324951,1.241363669918034,15.329193643833914
how-are-you-4bfe46a7,0.0,0.588875,corpus,-53.99573374602754,-52.58503799438476,1.2180117759655302,16.129934840620827
sheep-6525f2e6,0.0,0.464625,corpus,-57.647031037703805,-60.606179555257164,1.2142060851185232,16.421733534387393
seat-ac814ccc,0.0,0.4664375,corpus,-55.238863031914896,-60.793816884358726,1.2142060851185232,19.044639568892862
shall-we-676dc018,0.0,0.6600625,corpus,-51.35299405184659,-51.0082290649414,1.2142059701014085,16.675427663597056
knee-d22dda44,0.0,0.3439375,corpus,-47.6536865234375,-46.801015853881836,1.2142058550842936,18.220268319270296
blue-4c9a82ce,0.0,0.3598125,corpus,-55.45818752712674,-53.92135747273763,1.205429756610065,12.76804929818229
medium-20af4186,0.0,0.5383125,corpus,-44.623892324942126,-43.60138066609701,1.1971988256496118,14.506064981612017
fish-and-chips-831721f3,0.0,0.941875,corpus,-63.805897814162236,-63.53120918273926,1.1879608055431636,20.7300777650208
knife-6e32618e,0.0,0.4834375,corpus,-54.13969930013021,-57.73227310180664,1.1833053655012116,17.83151370916485
get-up-3f2d515e,0.0,0.4255,corpus,-55.976721475290695,-58.92598419189453,1.1501645241272744,23.636637816397265
get-up-e53cea58,0.0,0.4255,corpus,-56.104497865188954,-58.91038970947265,1.1501645241272744,23.636637816397265
little-45022297,0.0,0.4106875,corpus,-59.755049542682926,-56.373111724853516,1.1501642462009891,15.461421427163845
sing-f9bef9c2,0.0,0.42,corpus,-55.398809523809526,-50.513230641682945,1.1460215742337783,11.236541909556315
sit-abdcde66,0.0,0.3851875,corpus,-65.07461939102564,-62.80664189656576,1.1460215742337783,16.09434946811289
ship-ed43a8a0,0.0,0.3833125,corpus,-63.35411312705592,-63.734030405680336,1.1460215742337783,22.665260046696375
king-481902ec,0.0,0.3846875,corpus,-51.08048609683388,-49.94732920328776,1.1460213920786106,13.792317573903077
fit-9c20b9ba,0.0,0.373,corpus,-58.21476456925676,-58.47806294759115,1.146021027768275,16.608071279234665
very-e74295bf,0.0,0.42225,corpus,-53.218622116815474,-49.979071617126465,1.1384979337001095,14.780770620130738
see-you-later-b522739f,0.0,0.8271875,corpus,-49.755053416792165,-47.19040870666504,1.1353341526955192,15.392097070912195
love-9f2feb0f,0.0,0.36425,corpus,-54.756747775607636,-60.01853561401367,1.1098834262494548,18.02873531353201
sand-42625bfe,0.0,0.502125,corpus,-56.02671875,-57.62300777435303,1.0992250397877932,14.817967761765866
thanks-6e3f5ad7,0.0,0.6064375,corpus,-56.66898133324795,-60.96439895629883,1.0992250397877932,18.522075890314422
wrap-f0cad979,0.0,0.3903125,corpus,-52.61771960136218,-58.06800842285156,1.0992249202112663,24.100111323861285
orange-ef0ebbb7,0.0,0.5039375,corpus,-53.061142578125,-50.85008010864258,1.097857748692094,16.246483793684163
turn-on-the-light-11a66785,0.0,0.882375,corpus,-54.00890003551137,-53.868052291870114,1.0879944727127462,24.633563022975068
